,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
205,205,205,205,4,5,10,14,-0.2886040380407093,7,16,14,12,-2.034395507233541,7,9,13,1,0.5418422627254658,1,9,14,7,-0.4305587660353205,1,7,14,15,0.5514321945483238,16,10,14,9,-3.2024207404751888,3,7,10,15,0.8077049179771216,9,11,16,15,-0.4548584459394329,1,3,13,10,0.8662153389621053,1,9,14,7,-0.4305587660353205,15,10,1,16,0.06847328626630511
206,206,206,206,4,1,10,13,0.4501038233948944,5,7,9,10,0.4308646337930125,2,9,14,16,-2.417244789449616,10,9,14,12,-2.646879319931504,3,4,7,9,0.1018246006007448,1,14,10,15,0.1492159883921598,1,5,7,9,0.6707232746959058,4,9,10,13,-0.3764022345223883,13,14,15,2,0.5567454599083226,1,7,16,15,0.488942742602262,15,10,1,16,0.06806985920872077
207,207,207,207,10,13,16,12,-0.9459765796407568,7,16,1,13,0.4466862094093425,1,4,9,12,-1.0570967204862072,10,15,3,4,0.3464699438980061,1,7,9,10,0.2936597701108761,1,7,9,10,0.2936597701108761,7,13,15,14,0.5656970864224096,7,10,14,15,0.263565094024825,1,10,7,13,0.7985812837648728,9,14,16,1,-2.452732845612301,15,10,1,16,0.07069663599252252
208,208,208,208,3,6,9,12,-0.6484510267170802,5,16,13,6,0.4140673487102739,1,7,10,13,0.7986804337319003,1,7,16,9,-0.5030756407504067,10,16,6,15,-0.1692388562186508,9,10,16,7,-0.9999542261386868,7,16,13,9,-0.5027768710130449,15,16,11,9,-0.4342284009543482,9,14,15,7,-0.3923230139250844,7,1,9,16,-0.5030756407504067,15,10,1,16,0.08433665361045017
209,209,209,209,1,6,10,13,0.6767270118676529,1,16,9,13,-0.5895231169670676,16,5,7,8,0.5904773529615167,9,10,14,15,-1.055138543091224,16,8,7,1,0.5147038136579021,1,7,9,11,0.6677691539465415,4,7,15,1,0.7471042383952564,7,10,16,1,0.1710129123734628,6,16,14,15,-1.0590477680721635,7,14,9,1,-0.4177123286114437,15,10,1,16,0.0821764839947614
210,210,210,210,3,7,13,11,0.956185521698035,10,13,7,5,0.8423253407518989,7,9,5,15,0.7155973080093369,7,14,10,9,-0.8984742834578445,9,13,14,10,-0.9993109873999666,1,7,15,14,0.5647572261604976,10,14,15,9,-1.0463906854914429,7,10,15,16,0.2073128574935427,9,13,14,7,-0.4280923694115768,1,7,15,14,0.5647572261604976,15,10,1,16,0.08749136273440627
211,211,211,211,1,7,10,3,0.869828164371603,1,7,15,2,0.936698188169176,1,3,5,10,0.8852477820406066,1,10,14,15,0.1507726056255044,7,9,10,16,-1.01934136016341,3,9,13,15,0.4864571778964908,7,10,1,14,0.2278349471383457,9,10,11,13,0.3625655712943547,1,9,15,7,0.6022334439620085,1,7,9,13,0.5403772064489789,15,10,1,16,0.06958197835823221
212,212,212,212,8,3,4,11,0.8099514424225911,16,9,12,14,-4.434139466670329,1,3,5,9,0.6129445257831193,1,10,14,7,0.2373991317984199,1,15,16,3,0.2745670997445837,7,9,13,1,0.5465799288747688,1,9,14,15,-0.5442518478902847,10,14,16,13,-1.228658704858471,7,9,10,16,-1.0012663636831092,10,16,1,11,0.2349485971348031,15,10,1,16,0.08355805207990041
213,213,213,213,9,10,8,5,0.4134944004306421,7,11,1,12,0.7145308574836398,9,10,13,16,-1.1151779453786084,1,14,10,3,0.1205373093885638,1,3,9,14,-0.6116060827681224,15,16,7,3,0.3848072089994315,1,10,13,15,0.8760381199373641,1,9,10,15,0.2139796358721071,1,7,14,16,-0.6362045843100173,11,14,15,16,-0.5682749009091457,15,10,1,16,0.06756773988881315
214,214,214,214,9,11,16,7,-0.3280053149611319,1,3,7,2,0.9397385898510788,1,4,9,14,-1.3226071178589174,7,10,9,13,0.2733676176868271,10,13,9,16,-1.1119157933284436,9,12,15,16,-2.101365210321139,1,10,11,14,0.2951283193913756,10,12,16,13,-0.947219399054195,10,14,16,15,-1.3231994803474645,1,9,10,15,0.2154100226055815,15,10,1,16,0.06911373072849392
215,215,215,215,1,6,8,9,0.501602847714935,7,15,13,5,0.9691944565360756,11,14,16,8,-0.4292843397904415,1,3,9,14,-0.5882460233958995,3,13,15,4,0.7096927975574575,1,3,15,14,0.3478723590811969,9,14,11,10,-0.8082963435809418,1,14,9,15,-0.5442991425714858,7,4,1,14,0.0450577956594371,1,10,13,16,0.1190726774854833,15,10,1,16,0.08355608688945393
216,216,216,216,2,16,5,1,0.4280964882841048,3,9,14,4,-1.3812864447575477,3,7,15,1,0.901614123945562,3,5,9,10,0.3373019075782053,4,1,3,2,0.6953519685690103,14,15,3,9,-0.7462260597471604,7,9,10,12,-0.671214164905904,1,7,15,10,0.8790077507814428,1,9,10,14,-1.0681833913871288,1,7,9,10,0.2918359674955371,15,10,1,16,0.06789899266784549
217,217,217,217,3,4,9,10,-0.4558802377372895,9,12,15,6,-0.6221673078158165,2,9,14,7,-0.4125501326170122,1,8,13,15,0.9754695375085626,3,7,15,1,0.9030113405504694,7,15,1,14,0.5530277321095618,13,14,12,7,-0.3129049638740711,1,10,15,16,0.070769019192159,1,10,13,14,0.1676916131693007,9,10,13,15,0.2885374483278935,15,10,1,16,0.07076901919215906
218,218,218,218,3,6,7,9,0.357555754997005,1,10,7,15,0.8806725767620025,8,10,12,13,0.4056853598340606,9,15,16,7,-0.5030151547147312,1,7,14,15,0.5546453585822967,1,3,9,10,0.1853508516667299,7,15,14,6,0.3383015238364554,13,15,2,16,0.4928466116736076,1,10,11,13,0.8598413380355706,7,9,16,13,-0.5137918594165531,15,10,1,16,0.07303376882628432
219,219,219,219,4,10,7,11,0.5744900613095922,1,7,15,16,0.4914423829251532,5,3,9,1,0.6048393599910145,13,15,9,3,0.4879562336748163,1,7,14,10,0.2302318703016439,7,10,13,1,0.7984951157442574,9,10,13,14,-1.0200711928221753,1,10,15,16,0.0715580196548434,10,12,14,7,-0.7633814735003375,1,13,16,10,0.1101754273484658,15,10,1,16,0.07155801965484343
220,220,220,220,7,14,15,16,-0.6172831405204464,3,15,1,10,0.7352179025898624,3,9,14,16,-2.539568124067895,15,13,1,4,0.7479701917139405,14,15,9,3,-0.7379303268537027,7,9,10,14,-0.9166856812786826,1,7,15,10,0.880541193623154,1,9,14,16,-2.4492276102027715,1,10,14,15,0.1537919776391846,1,10,14,15,0.1537919776391846,15,10,1,16,0.07258444909106698
221,221,221,221,6,12,15,3,0.2400223098256158,3,7,2,9,0.6093215717596436,14,16,13,9,-2.354978118303527,6,13,1,2,0.8748933595336583,14,15,7,10,0.2802396883051787,9,14,16,10,-3.1627806432273324,1,7,9,10,0.305044015226547,7,16,1,3,0.4891538910322142,1,10,11,13,0.8601232421614335,1,7,9,10,0.305044015226547,15,10,1,16,0.08849637367389451
222,222,222,222,12,16,14,11,-1.8992751479149448,5,6,7,15,0.9061745556390992,1,5,9,16,-0.4260592811304233,1,7,10,8,0.8423028096701338,1,9,10,15,0.2336713973742318,10,15,16,1,0.0876070895717837,7,9,11,15,0.7106583945125243,1,7,13,15,0.9603150722298478,9,13,14,15,-0.4565679410034238,11,13,14,15,0.6333822022519934,15,10,1,16,0.08760708957178376
223,223,223,223,1,3,7,14,0.5443181502615531,3,6,10,11,0.7426182257004093,4,7,16,14,-1.373128561638635,9,10,15,2,0.2673513178661879,1,3,7,14,0.5443181502615531,16,10,15,7,0.2059307834728614,3,15,16,1,0.2770505625408078,7,10,13,9,0.2826435966923327,1,11,16,10,0.2367513829093118,7,14,15,13,0.5759424683586373,15,10,1,16,0.08605519370348613
224,224,224,224,1,4,7,13,0.6710885636058996,4,7,8,14,0.1452756807849727,9,14,3,13,-0.522114052038104,3,10,13,7,0.8758976177997644,9,10,7,16,-1.015554918959953,15,16,4,9,-1.440529366451794,1,7,13,11,0.868384386376582,1,10,13,14,0.1682833171817833,1,15,9,7,0.6036736261564433,9,14,15,11,-0.351878802182997,15,10,1,16,0.07170316384643716
225,225,225,225,1,2,11,15,0.9202066971107082,3,6,14,9,-0.8748909971539776,1,10,14,9,-1.0347057619879745,7,15,8,5,0.9449541789079144,15,16,14,10,-1.2847505784972313,1,3,7,10,0.8781487579627085,1,7,14,12,-0.2721314955143459,7,10,13,1,0.8006128399771058,13,14,15,16,-0.6554531541450423,1,7,16,10,0.1794805928173166,15,10,1,16,0.09228851606806232
226,226,226,226,1,6,10,12,0.1055782659396044,9,13,14,3,-0.4943715399244037,7,8,9,3,0.6641690218925288,3,14,15,11,0.4839931775256249,7,13,10,15,0.8891964618746361,10,14,15,3,0.0423536577203575,3,10,14,15,0.0423536577203575,1,10,15,6,0.673669031266631,1,13,14,15,0.5350811467122687,7,13,15,16,0.5338512190248792,15,10,1,16,0.09062856565621069
227,227,227,227,4,16,15,7,0.0252406077429563,4,7,10,15,0.5381528565943178,3,7,11,12,0.7521095988558175,9,10,16,7,-0.9873740322095088,3,10,14,15,0.0447808310476541,10,15,7,13,0.8900663222192743,1,14,9,7,-0.4046524647331289,9,10,11,14,-0.7960283748588937,1,7,9,15,0.6182447154386363,9,10,16,4,-2.050871500900828,15,10,1,16,0.09290316718782221
228,228,228,228,13,11,5,4,0.8066516125768284,3,7,10,13,0.8761407758404296,6,11,4,12,-0.0075933092370972,7,10,12,4,-0.2159861063603558,14,6,8,10,0.1089211250092767,10,15,9,7,0.327186586897199,10,15,3,16,-0.0645692360829093,10,16,15,7,0.193947135213958,1,10,14,15,0.1543499830213477,1,9,12,13,-0.2901211611743335,15,10,1,16,0.07325894585199855
229,229,229,229,1,8,14,2,0.4128829861004788,3,9,11,5,0.7077590911551015,3,10,16,11,0.2202014788122632,10,14,12,11,-0.6643685291749566,15,3,14,1,0.338133655775771,7,10,13,14,0.2116763624211324,7,13,15,16,0.5235595582940347,7,14,15,9,-0.4041216088634281,1,7,10,13,0.799719793396103,14,16,15,1,-0.7787255640040738,15,10,1,16,0.07575543996980139
230,230,230,230,2,7,8,5,0.727449371820512,14,4,9,12,-2.944018163491782,7,10,13,16,0.1599778129779813,1,7,10,14,0.2322920693242287,14,9,15,4,-1.3197770960240076,3,7,15,16,0.3910367084861494,9,13,14,15,-0.4761422033216009,10,12,7,13,0.3506170780380504,7,15,16,10,0.1950801528165605,1,7,10,16,0.1671540164484543,15,10,1,16,0.07440486691064407
231,231,231,231,4,6,7,12,-0.1141848486293135,1,8,9,14,-0.4161111032775022,10,14,1,8,0.2362669839011412,7,9,10,14,-0.91083471596045,2,7,10,8,0.7454798153136483,10,13,14,16,-1.235757137934567,7,9,16,10,-1.0078880991706165,3,9,14,16,-2.532695103284673,1,7,16,3,0.4799688984860359,14,16,10,1,-1.2939459950580958,15,10,1,16,0.07643556773078664
232,232,232,232,1,10,12,15,0.3154545722885604,13,10,14,5,0.3227935297611024,7,11,14,10,0.3680091322678438,9,10,14,15,-1.062453116800094,7,10,15,1,0.8824988859414445,10,14,13,9,-1.0109178886250905,1,9,13,10,0.2427252627244499,10,11,13,16,0.2536272736027483,14,15,7,10,0.2703922796790449,9,10,16,11,-0.9143974862580632,15,10,1,16,0.07834910443753018
233,233,233,233,8,15,10,11,0.9169926672627616,6,3,9,11,0.424156243539192,3,16,15,10,-0.0581022525594228,1,7,11,10,0.8822416016694248,7,10,13,14,0.2144393266704594,9,10,14,16,-3.179923059360039,3,7,9,11,0.6833300955004505,14,1,15,9,-0.5505497592905471,1,7,10,15,0.8829453571082109,9,12,14,15,-1.9460828844386628,15,10,1,16,0.07969541967171967
234,234,234,234,7,10,13,1,0.8014979303389029,14,15,2,7,0.5805901951828765,3,7,10,14,0.2642349238028264,1,7,14,13,0.5006411228089127,10,13,14,16,-1.206885844203827,7,9,13,15,0.635047902611513,1,10,11,12,0.4507159395483662,7,15,1,16,0.5098717770786487,9,14,15,16,-2.4357468654262817,1,13,14,15,0.5403381799122452,15,10,1,16,0.09768463041555886
235,235,235,235,12,16,11,15,-0.2916386415665015,7,11,15,6,0.8811380309593458,3,7,9,15,0.5073976955348237,13,3,15,14,0.4514713022605103,13,16,1,14,-0.7081938364032487,1,13,14,10,0.1772069644294269,3,9,15,7,0.5073976955348237,1,15,16,3,0.2722082501616416,1,16,6,14,-0.9918608286352336,9,11,16,10,-0.9087476196382548,15,10,1,16,0.0831496427113636
236,236,236,236,5,14,7,3,0.6542173515592062,2,7,8,9,0.5335235025516522,9,10,15,6,-0.0277460521074714,7,9,10,15,0.3400790079873654,3,7,12,16,-0.3683376747987186,1,7,10,11,0.8816160357597869,14,15,16,1,-0.7624243238156936,9,10,15,14,-1.0474145597933409,1,7,10,14,0.2417076032577022,9,10,16,7,-0.9947487131534584,15,10,1,16,0.08724323761756181
237,237,237,237,9,15,2,5,0.619862956153541,13,5,2,6,0.898855052624509,1,3,4,7,0.7485626364029283,1,3,7,9,0.602558556488473,1,10,15,7,0.8905591449485466,3,10,15,16,-0.0229490209712601,1,3,10,13,0.8809650291137674,1,10,7,16,0.1872428656560782,1,9,14,15,-0.5146257611414893,9,10,14,15,-1.0180961390680197,15,10,1,16,0.10487829651118008
238,238,238,238,3,6,11,9,0.4349872789967652,1,5,10,4,0.5479965061605717,1,7,15,11,0.9818545977756776,1,14,7,3,0.5461618925382092,16,15,14,9,-2.4546483501862597,1,15,11,9,0.6438188128253615,9,14,15,16,-2.4546483501862597,1,9,13,16,-0.58091766724733,1,14,16,15,-0.7602907496921785,1,14,16,9,-2.420599827360124,15,10,1,16,0.08879440698778196
239,239,239,239,9,11,15,10,0.4028837259405492,7,13,2,5,0.7882559730410188,3,11,15,16,0.4326827172725422,3,9,13,15,0.52523758682203,7,15,16,3,0.4252768272782536,1,9,15,13,0.6021521404596879,1,7,10,16,0.190785214709417,1,3,7,10,0.8838576553905808,1,7,10,13,0.8017337660736876,7,16,1,10,0.190785214709417,15,10,1,16,0.10856382623310679
