,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
207,207,4,8,9,10,-0.6526806856290701,4,7,8,11,-0.7123536206396657,7,13,16,6,0.2354599643079332,10,11,3,8,-1.0054887992478465,6,10,14,13,-1.0470847567270716,7,10,4,16,0.2899964231136011,3,11,16,10,-0.2229141735986952,3,10,11,14,-1.8497742063665448,3,10,14,16,-0.1914337824019949,11,14,6,3,-1.29390976108151,1,4,2,16,0.9728556225174624
208,208,6,8,9,12,-2.138208588504809,6,10,16,11,-1.0328289991414987,11,14,13,10,-1.9662233455130744,6,10,11,4,-0.8962283681580452,3,6,7,11,-0.7874734086296615,6,10,14,16,-0.9950322282443108,3,6,13,15,0.0515396793583937,6,10,11,14,-2.969482589004386,6,7,10,3,-0.5796266571498081,6,7,11,13,-0.8164010967298239,1,4,2,16,0.9732335692852485
209,209,14,5,1,2,0.2189806067727233,3,5,6,11,-0.650810580678107,7,11,10,13,-1.0714824503264668,6,10,13,14,-1.0287166079544927,6,11,14,15,-3.302088377002659,6,7,11,8,-2.0066022016445717,6,9,10,11,-2.57694307904922,6,11,13,14,-1.3664780209474985,6,13,14,10,-1.0287166079544927,3,11,13,14,-0.5523331306353181,1,4,2,16,0.9731953087132217
210,210,3,10,11,12,-1.8903487178244325,3,6,13,7,0.1363314285916973,3,5,14,10,-0.871779915886489,10,11,14,6,-2.9631104087996905,6,10,11,13,-1.054206602200169,3,7,10,11,-0.984758037566148,6,10,16,7,-0.5708032228087827,6,7,11,16,-0.790107027471953,3,6,11,12,-1.3279677235410374,10,13,14,3,-0.2603566766804501,1,4,2,16,0.9732798270890407
211,211,7,16,3,10,0.2359737196176917,16,6,12,14,-1.3675362508553164,1,3,14,6,0.137981160133189,7,14,15,8,-2.3802568299334848,3,6,13,16,0.7499529108371193,3,6,7,10,-0.5971747514535535,3,6,10,14,-0.9682469411923385,6,7,10,13,-0.617978111346652,3,7,16,1,0.7722379590579286,3,6,11,16,0.072682416248498,1,4,2,16,0.9728181009854622
212,212,6,7,3,13,0.1328907033075903,3,11,14,6,-1.2744124723449797,2,3,16,6,0.7351881436952703,3,9,10,13,-0.0645539047718954,3,5,6,11,-0.6490592935543051,3,6,7,10,-0.5807079106708131,6,7,13,14,-0.7903263353115995,3,6,10,11,-0.9817857901753304,3,6,13,16,0.7574147798326244,6,7,10,11,-2.134944280937044,1,4,2,16,0.9732103459839648
213,213,13,5,16,3,0.7908920428794,1,6,11,13,0.0709206290216633,3,6,9,14,-0.9706849280039722,7,13,14,6,-0.8126240461083745,10,11,14,13,-1.999034161596914,3,6,7,11,-0.8085782580771164,3,7,10,16,0.2349540715310597,3,7,14,11,-1.3080952152108325,6,11,14,13,-1.3916028399034288,3,11,13,16,0.5611327301655874,1,4,2,16,0.9727414055168145
214,214,13,16,14,10,-0.2587458755754599,3,5,11,16,0.1262820187229774,6,10,7,14,-2.1170294505235088,10,11,16,6,-1.051738276688912,6,7,10,11,-2.157693632726382,3,6,14,16,0.0981916619303064,3,7,16,4,0.7728141166469802,6,10,14,13,-1.0495242079431102,3,10,11,14,-1.8522504011180487,6,16,10,14,-1.0137862721227702,1,4,2,16,0.9727921214618674
215,215,1,3,7,15,0.171388283601233,6,8,10,13,-0.5950859652657179,10,11,13,14,-1.9676819014505629,5,6,11,16,-0.6651717686581782,6,10,14,3,-0.9472395165389528,3,6,7,11,-0.7879136673936269,6,7,10,11,-2.133679423651192,10,11,14,16,-1.9335135588982264,3,6,7,11,-0.7879136673936269,3,7,11,13,-0.001440918313921,1,4,2,16,0.9732424441831501
216,216,11,5,4,6,-0.5707130914557972,7,16,1,14,0.1431786058125725,16,10,4,14,-0.1545980333237628,3,7,10,11,-1.013057254584365,3,11,16,14,-0.4812786056714717,3,6,7,10,-0.5983615337762083,13,14,10,3,-0.287724498231134,3,10,12,11,-1.9253330795433825,3,4,6,11,0.1158514573628785,3,6,7,11,-0.8078547602914092,1,4,2,16,0.9727393672526438
217,217,3,4,5,7,0.3182891971688185,3,6,10,16,0.244866459558066,3,10,11,13,-0.3117045409117707,6,7,13,14,-0.8080803365015938,10,13,14,3,-0.2836319577684061,7,13,14,1,0.088611262754585,3,6,10,11,-1.000012913227195,6,14,16,11,-1.3532781486932497,10,13,16,14,-0.2568416697950102,10,11,3,6,-1.000012913227195,1,4,2,16,0.9728737142059704
218,218,10,14,7,2,-0.9635834163298392,15,16,5,8,-0.6117361735719813,3,4,16,5,0.8197993552703372,5,10,11,3,-0.9260582154951544,3,6,10,11,-0.9966692060791988,6,10,11,13,-1.077578101578657,3,6,14,10,-0.962628802196239,5,13,6,7,-0.5167705256812165,3,6,10,14,-0.962628802196239,3,6,10,11,-0.9966692060791988,1,4,2,16,0.9729585960231197
219,219,13,6,8,1,0.2233891080258955,5,10,11,7,-2.0120202805588447,13,3,14,10,-0.2825039184481586,5,6,10,13,-0.478129370494976,3,6,10,16,0.2455818074677619,3,7,14,1,0.1328526253980967,3,14,16,10,-0.1904450204552155,10,11,16,7,-1.0577894861096024,6,7,10,14,-2.113744887833475,10,11,13,14,-1.9911086804738352,1,4,2,16,0.9729205113646835
220,220,2,10,12,14,-1.850424240978036,11,13,16,2,0.570544960854777,7,10,13,14,-1.0525987932918883,3,10,12,16,-0.2285848428204668,3,14,13,11,-0.5671120560518259,14,16,7,6,-0.7752833800686829,11,6,13,9,-1.0782542243629063,3,7,10,11,-1.0061165930156202,6,13,3,11,-0.0070258957496645,6,7,11,16,-0.8061197287868238,1,4,2,16,0.9729448186890304
221,221,7,9,11,13,-1.0610029767981597,5,6,10,12,-1.982368433165301,6,11,14,5,-2.312951001182083,5,10,16,3,0.3113609618139414,5,6,7,10,-1.5192066908932285,3,10,11,16,-0.2029478855064321,6,7,10,13,-0.5929420448941536,3,6,10,11,-0.9740707379011904,3,7,11,13,0.0045388548866144,6,10,14,16,-0.9887744725978715,1,4,2,16,0.9733212336138712
222,222,5,11,4,10,-0.824609004805382,11,12,16,15,-2.302399700913709,13,10,14,16,-0.235486016027967,3,6,10,11,-0.9752795157919965,6,7,13,3,0.1363166910300685,3,6,11,10,-0.9752795157919965,16,13,6,10,0.2499519182671524,7,11,14,8,-2.479434061014932,3,6,10,14,-0.9414228059084736,3,6,7,10,-0.5753653819704545,1,4,2,16,0.9732954530911331
223,223,9,4,14,10,-1.3625468709421034,2,3,6,7,0.1225965991395248,4,6,7,14,-0.6583090411624362,3,6,10,16,0.2568296275832551,3,5,6,10,-0.4387713658920873,3,5,10,11,-0.9077697286383049,3,6,7,10,-0.5776274008007518,3,6,10,11,-0.9780439986807972,3,7,10,13,0.1698481484119619,6,7,11,3,-0.7853159593745151,1,4,2,16,0.9732340507619989
224,224,5,7,10,13,-0.4874592054468341,11,16,10,1,-0.1823841576317133,7,10,13,14,-1.0542041434352716,10,13,14,16,-0.2559364315850794,10,11,13,14,-1.9912014547220585,6,7,13,16,0.2361032719067963,6,7,10,14,-2.113570992003021,3,7,11,10,-1.0076745115120982,3,6,7,10,-0.5940255381835726,3,10,14,16,-0.1906072654111217,1,4,2,16,0.9728603632341047
225,225,2,14,3,4,0.6163758583235682,3,11,13,14,-0.5379689986326792,1,6,9,11,-0.8843089792465886,6,11,16,5,-0.654651023612127,3,5,6,14,-0.6103555055205223,3,7,14,13,0.0296089366876773,6,10,11,13,-1.0463123359785684,3,5,6,16,0.3310192906091129,3,13,10,11,-0.2822611130346175,3,5,7,16,0.3230024141581759,1,4,2,16,0.9733362210141697
226,226,14,15,16,1,-0.3120913322151097,2,3,5,16,0.7848547360403987,5,6,16,13,0.3625977219940177,3,10,13,16,0.7088757159556079,3,5,7,11,-0.649318519799142,3,6,7,11,-0.7787769767834971,6,10,13,5,-0.4537528235469243,3,6,10,13,0.1816797812534882,4,7,10,11,-0.8953346566238807,3,6,10,11,-0.9707766041084872,1,4,2,16,0.9733042836648041
227,227,2,10,12,4,-0.1233385494822347,6,7,10,13,-0.5869098481178276,5,7,11,14,-2.3150892164184804,3,7,10,11,-0.9759646060684068,3,10,8,11,-0.9725060460840678,3,6,10,11,-0.9670835158452696,3,5,10,11,-0.897020831951872,3,6,11,13,0.0166691419254427,3,13,14,10,-0.2537441292126092,3,6,14,16,0.1198756723007266,1,4,2,16,0.973336332779435
228,228,9,10,13,8,-0.8041861065560743,8,7,9,6,-1.7585816223948347,5,7,10,13,-0.485612162496567,1,7,13,11,0.0702043364202511,10,11,14,16,-1.952606010816479,3,10,13,16,0.6961647533119348,7,10,13,16,0.2288747982243607,3,6,13,14,0.0149986078891481,3,5,6,7,-0.5424500267049621,3,6,7,10,-0.5924829059213439,1,4,2,16,0.9728634327938798
229,229,2,7,8,10,-0.5893197470705891,3,9,14,7,-0.9672721346125412,10,13,16,1,0.7336807646340839,10,13,16,2,0.7028721295336116,3,10,14,7,-0.9672721058540086,6,7,11,16,-0.8017729079970493,3,11,5,10,-0.9218481026567864,4,6,7,11,-0.6961280803444607,11,13,16,3,0.5674142781900694,6,16,11,3,0.079785317930886,1,4,2,16,0.9729348243927332
230,230,3,6,14,4,0.1428220358803268,12,13,14,11,-2.4899392902247173,3,10,13,6,0.1642459996111438,1,5,7,14,-0.5455991918842982,3,10,5,7,-0.4612602179148037,3,7,10,13,0.1569497896880942,3,6,10,5,-0.4514374215232655,5,6,10,11,-1.996103523885525,3,6,10,13,0.1642459996111438,5,6,13,16,0.3504658555605204,1,4,2,16,0.9728472774812208
231,231,6,7,9,13,-0.6084001711659797,2,6,16,11,0.0863247990715527,3,4,11,6,0.124362644502517,3,11,16,10,-0.2162305221584703,10,11,13,6,-1.072412275934949,3,10,6,16,0.2503766877830116,6,7,11,14,-2.486586943596444,3,13,16,10,0.6977455021545865,3,5,7,10,-0.4580086036790676,6,10,11,14,-2.9836577697941404,1,4,2,16,0.9728649541485775
232,232,7,8,6,11,-2.009630594094669,3,13,6,11,-0.0007841166684481,2,7,10,13,0.1693675216794273,3,5,6,11,-0.6541808271718916,3,5,6,13,0.2513207121223466,7,10,11,13,-1.07808330474824,7,10,11,16,-1.048209515351918,10,11,13,14,-1.9791651265826369,5,6,7,10,-1.531396222081701,3,6,7,11,-0.7938781712830343,1,4,2,16,0.9729116505941776
233,233,10,14,2,16,-0.1769535679535638,1,3,7,11,0.1201762390111695,3,7,10,13,0.1622096956521588,7,11,16,6,-0.7968723454098046,3,13,14,11,-0.5577707439902593,3,4,11,13,0.5338416603996148,6,10,13,3,0.1694849414472018,6,10,11,3,-0.9865427453791772,6,11,13,2,0.0092894735141242,3,13,6,14,0.021829401104394,1,4,2,16,0.9729578673181776
234,234,11,14,15,4,-2.018388747813238,3,1,10,7,0.2923866777784276,2,3,6,10,0.223494003270784,3,15,4,6,0.1922099110726911,3,13,14,15,-0.4403328258642498,6,10,14,3,-0.9262161105954012,3,10,11,14,-1.8014319882514545,11,13,16,3,0.5855441669174037,10,11,16,6,-1.0126550748286631,6,10,11,16,-1.0126550748286631,1,4,2,16,0.9733127278652682
235,235,2,6,11,7,-0.7791594227670977,13,11,3,1,0.5373747025161,7,10,11,16,-1.041854826370794,11,13,14,15,-2.276426917682921,6,7,11,13,-0.8178349599682451,7,11,10,12,-3.061525562075195,6,7,11,16,-0.7935960358223206,3,7,10,14,-0.9567096036468324,6,7,10,13,-0.5998273400269927,3,6,7,10,-0.5800935740861699,1,4,2,16,0.9731058300244383
236,236,3,9,16,8,0.2544228457908652,1,7,13,5,0.3431321511311226,6,7,9,8,-1.7369121772753644,7,11,14,15,-3.300248516651795,13,12,11,4,-0.5266650700833664,6,10,11,13,-1.0547817269203823,10,13,14,7,-1.0292513417004518,4,6,10,11,-0.8912957436035496,6,7,10,16,-0.5691661170160875,6,11,13,14,-1.35781116821637,1,4,2,16,0.9732128063402796
237,237,4,5,6,9,-0.324396879215781,5,6,8,14,-1.7138391062448777,1,3,4,16,0.9688845967753852,5,11,13,16,0.1395406223064866,3,5,11,13,0.0899993077862417,3,7,10,11,-0.958758718049709,3,7,11,10,-0.958758718049709,3,10,11,13,-0.2647346555387826,3,6,7,11,-0.7605347239805182,3,6,11,14,-1.2403072546631582,1,4,2,16,0.973230889984175
238,238,15,16,13,14,-0.4311068299640463,7,9,12,16,-1.043808284892168,1,7,14,6,-0.6539173111328536,6,11,14,10,-2.9597062922008543,10,11,13,6,-1.0524053550731929,10,7,11,5,-1.9826372497744893,7,10,11,13,-1.0609732396055436,3,6,7,16,0.2137069775649128,6,11,13,10,-1.0524053550731929,3,7,11,14,-1.27455526747016,1,4,2,16,0.973204170153234
239,239,10,11,14,1,-1.711926491256296,5,10,13,6,-0.4305936482036503,5,9,4,10,-0.532360326644163,1,11,14,7,-1.1582338802277907,6,10,16,3,0.2763191221831658,11,13,16,6,0.0946892176722529,3,5,7,16,0.333169128764863,4,6,11,14,-1.1498098151252505,3,6,16,13,0.7701056514110489,3,11,13,16,0.5944251846399231,1,4,2,16,0.9732128262941333
